;opi_id;tag;subtag;opinion_unit;review_id;rating
2016;2016;;;This is very helpful especially for someone with breathing issues .;4377006071;5
2017;2017;;;Thanks;4377006071;5
2018;2018;;;Very helpful in Asia;4376228497;5
2019;2019;;;This has been a great tool trying to train for a marathon in east Asia where the dust and pollution are bad .;4376228497;5
2020;2020;;;I know when to mask up or avoid run running at all .;4376228497;5
2021;2021;;;Great update .;4374729302;5
2022;2022;;;Keep up with the good work !;4374729302;5
2023;2023;;;Head teacher;4368185590;5
2024;2024;;;Helps to determine whether sick children can go   Outside and when during the day;4368185590;5
2025;2025;;;Useful wherever I travel;4366459327;5
2026;2026;;;I travel a lot for work ,;4366459327;5
2027;2027;;;but have mild asthma .;4366459327;5
2028;2028;;;Find this app useful to modify my behavior as much as possible when I am in polluted cities .;4366459327;5
2029;2029;;;Daily guide;4341602183;5
2030;2030;;;I plan my day around this app .;4341602183;5
2031;2031;;;I check is regularly throughout the day .;4341602183;5
2032;2032;;;It helps keep my kids a little healthier .;4341602183;5
2033;2033;;;Highly recommend;4341602183;5
2034;2034;;;Air;4339760552;5
2035;2035;;;Great app allows me to plan my day;4339760552;5
2036;2036;;;Great app;4335258069;5
2037;2037;;;I knew the air quality must be bad since I ’d had a severe reaction : sore throat to laryngitis to coughing to wheezing .;4335258069;5
2038;2038;;;Getting the app and actively monitoring the air quality— first , confirmed my suspicions that I did n’t have a cold .;4335258069;5
2039;2039;;;Next , allowed me to make decisions for my health based on the readings in my area .;4335258069;5
2040;2040;;;I ’m sold .;4335258069;5
2041;2041;;;Great for asthmatics !;4334630048;5
2042;2042;;;This app has been a great tool for me to monitor the air at work ( Texas Medical Center , Houston ) .;4334630048;5
2043;2043;;;I just hope more air monitoring stations were available in West Houston .;4334630048;5
2044;2044;;;Would also be great if a description of PM or Air Quality Index was given and components and percentage of particulates that make up the Air Quality Index number .;4334630048;5
2045;2045;;;Great app;4328010512;5
2046;2046;;;I am so happy that I got this app .;4328010512;5
2047;2047;;;Now I can look up the weather , check if it safe to walk outside and all the suggestions that app give to each of the air conditions .;4328010512;5
2048;2048;;;I really like this app .;4328010512;5
2049;2049;;;Thanks for creating it .;4328010512;5
2050;2050;;;Do I exercise outside today ?;4310284696;5
2051;2051;;;The website makes my decision on my exercise/ outdoor activities and weekend getaway plan .;4310284696;5
2052;2052;;;Forecast could be more accurate ( 4 stars instead of 5 );4310284696;5
2053;2053;;;Awesome app !;4309689061;5
2054;2054;;;Love this app .;4309689061;5
2055;2055;;;Keeps me informed on Air Quality Index as I deal with my asthma !;4309689061;5
2056;2056;;;Valuable For keeping daily track of air quality;4307779191;5
2057;2057;;;First time I used this   , I knew it would help with my overall daily routine of getting outdoors and run my errands .;4307779191;5
2058;2058;;;I check on the air quality daily and it lets me know when I should limit my outdoor activities , I ’m under a Doctors care for COPD , and this has been a very helpful tool in managing my breathing maintenance .;4307779191;5
2059;2059;;;I gave it a five star rate , because it enables me to see at a glance the air quality immediately , instead of waiting for the weather news on tv or radio .;4307779191;5
2060;2060;;;I recommend this app to everyone .;4307779191;5
2061;2061;;;Helpful !;4307413126;5
2062;2062;;;Very detailed and helpful when I ’m trying to decide how much time my boys should stay outside .;4307413126;5
2063;2063;;;Great !;4305898879;5
2064;2064;;;I love checking this app whenever I feel under the weather so I realize it ’s sometimes the air quality !;4305898879;5
2065;2065;;;Air Visual;4301729009;5
2066;2066;;;Air Quality Measurements from around the World - Excellent ! ! !;4301729009;5
2067;2067;;;Great for outdoor runners to have a better grasp on air quality .;4300306358;5
2068;2068;;;Use it before every run and before opening windows .;4300306358;5
2069;2069;;;Great for cities with inversion struggles .;4300306358;5
2070;2070;;;I do n’t plan my day without it !;4296836005;5
2071;2071;;;I ’m coming from overseas and the air quality was a huge concern .;4296836005;5
2072;2072;;;This app makes it so easy ... having the weather and air information all in one convenient place ! !;4296836005;5
2073;2073;;;Air I Breathe;4284044439;5
2074;2074;;;Love this app .   ;4284044439;5
2075;2075;;;I suffer from asthma and this app provides the Air Quality Index level that I need to plan my outdoor activities .;4284044439;5
2076;2076;;;Fantastic App !;4273384189;5
2077;2077;;;Very good App to use !;4273384189;5
2078;2078;;;Beneficial !;4273384189;5
2079;2079;;;Awesome;4269902980;5
2080;2080;;;Love the app !;4269902980;5
2081;2081;;;Feel safer breathing and protecting myself;4269902980;5
2082;2082;;;Greattt app;4264942092;5
2083;2083;;;Very usefull;4264942092;5
2084;2084;;;Great tool and informative every day I use it .;4259615124;5
2085;2085;;;Useful to have the information on hand .;4259615124;5
2086;2086;;;Great app;4258780982;5
2087;2087;;;This is a great app on air quality .;4258780982;5
2088;2088;;;I am a big fan of the forecast feature .;4258780982;5
2089;2089;;;Perfect;4251709387;5
2090;2090;;;Easy to use , accurate .;4251709387;5
2091;2091;;;By far the best air quality app I ’ve ever had .;4251709387;5
2092;2092;;;Great app ! Awesome local info even within cities !;4249044508;5
2093;2093;;;Great app !;4249044508;5
2094;2094;;;Awesome local info even within cities !;4249044508;5
2095;2095;;;Awesome Sauce;4235543724;5
2096;2096;;;Prepares me for my day;4235543724;5
2097;2097;;;Super   helpful app;4235082233;5
2098;2098;;;I have a suggestion .;4235082233;5
2099;2099;;;Would it be possible to increase the Map proportion in “;4235082233;5
2100;2100;;;My Air ” .;4235082233;5
2101;2101;;;It will ease the eyes when seen on small phone .;4235082233;5
2102;2102;;;Thank you .;4235082233;5
2103;2103;;;Great app;4232521129;5
2104;2104;;;Works perfectly with the iqair monitor , super easy to use .;4232521129;5
2105;2105;;;Helps me a ton with keeping the temperature and air quality in my apartment where I want it to be .;4232521129;5
2106;2106;;;Airceptional .;4226746021;5
2107;2107;;;My go to app for air quality and how I keep patients out of trouble !;4226746021;5
2108;2108;;;Clean And modern;4225167238;5
2109;2109;;;I never thought I would actually ever need an air quality application .;4225167238;5
2110;2110;;;But with my recent travels around the world I realize just the importance of knowing how clean the air quality is to a traveling town or city .;4225167238;5
2111;2111;;;Thank you for producing such a wonderful app .;4225167238;5
2112;2112;;;Breathless;4221374300;5
2113;2113;;;I wish I ’d found you sooner .;4221374300;5
2114;2114;;;Moved to a new state .;4221374300;5
2115;2115;;;Been here 3 months now having a full blown asthma episode .;4221374300;5
2116;2116;;;I will check your app often .;4221374300;5
2117;2117;;;Now I   can plan my outdoor time .;4221374300;5
2118;2118;;;Breathe deeply !;4219412353;5
2119;2119;;;Great app !;4219412353;5
2120;2120;;;Helps with Job Search;4219109047;5
2121;2121;;;I am an English teacher , who is ready to travel the world .;4219109047;5
2122;2122;;;I do n’t mind visiting cities with terrible air quality ,;4219109047;5
2123;2123;;;but living there is a different story .;4219109047;5
2124;2124;;;I am very happy about this app , because it is helping guide my job search .;4219109047;5
2125;2125;;;Thank you !;4219109047;5
2126;2126;;;Reliable;4213731651;5
2127;2127;;;We check the air quality daily .;4213731651;5
2128;2128;;;It helps us have the policy conversations we need to have with our friends , neighbors , and local government .;4213731651;5
2129;2129;;;We can see the effect of pollution in our air quality and Air Quality Index helps us quantify what we ’re experiencing .;4213731651;5
2130;2130;;;Smoke alerts;4209924879;5
2131;2131;;;Best app for seeing how bad the smoke is .;4209924879;5
2132;2132;;;Great app !;4205024609;5
2133;2133;;;Super helpful !;4205024609;5
2134;2134;;;💗;4205024609;5
2135;2135;;;Very helpful in planning outdoor activities .;4201616820;5
2136;2136;;;This app is extremely helpful in determining how much level of activity can be performed outdoors and for how long .;4201616820;5
2137;2137;;;Useful;4181140113;5
2138;2138;;;Very handy to have for a person sensitive to air pollution .;4181140113;5
2139;2139;;;It ’s good;4177073370;5
2140;2140;;;Really helpful for my family;4177073370;5
2141;2141;;;Great;4176056372;5
2142;2142;;;Great app;4176056372;5
2143;2143;;;Loving it ! !;4173381123;5
2144;2144;;;Very helpful finding out the reality of the air pollution .   ;4173381123;5
2145;2145;;;Thank you so much ....;4173381123;5
2146;2146;;;👌;4173381123;5
2147;2147;;;❤;4173381123;5
2148;2148;;;️;4173381123;5
2149;2149;;;Good and helpful;4170439313;5
2150;2150;;;This app is very accurate;4170439313;5
2151;2151;;;👍;4166813400;5
2152;2152;;;Very accurate;4166813400;5
2153;2153;;;Very good APP 😉 !;4165943002;5
2154;2154;;;It is one I CHECK each day !;4165943002;5
2155;2155;;;Great app !;4161552945;5
2156;2156;;;I recently moved to RK;4161552945;5
2157;2157;;;and I knew about the air quality;4161552945;5
2158;2158;;;but not to the extent;4161552945;5
2159;2159;;;and I ’m glad my friend showed me this app .;4161552945;5
2160;2160;;;I check it every morning .;4161552945;5
2161;2161;;;My airVisual Monaco;4156130371;5
2162;2162;;;So far I like the app very interesting very nice to know how the air is in other places;4156130371;5
2163;2163;;;I travel a lot so I am going to use it a lot .;4156130371;5
2164;2164;;;It is good to know how the air is in the places you are going to thank you for inventing this monitor;4156130371;5
2165;2165;;;I will keep you up - to - date on the monitor efficiency till next time .;4156130371;5
2166;2166;;;Great app for air quality;4147496660;5
2167;2167;;;Wish we had this app when traveling to India last year !;4147496660;5
2168;2168;;;Great App to use !;4147341318;5
2169;2169;;;Saved me from dangerous air pollution .;4147341318;5
2170;2170;;;Great app;4142531835;5
2171;2171;;;Works;4142531835;5
2172;2172;;;Very illuminating;4132905902;5
2173;2173;;;Now we know more about what we can only sometimes see or smell;4132905902;5
2174;2174;;;Good app !;4125709378;5
2175;2175;;;Good app !;4125709378;5
2176;2176;;;Air Visual;4125472226;5
2177;2177;;;Very informative ! !;4125472226;5
2178;2178;;;V Helpful;4120426314;5
2179;2179;;;This app is very helpful I know when it ’s best and worst for me to be outside , doing something because of the air quality .;4120426314;5
2180;2180;;;Good air;4119802823;5
2181;2181;;;Use it where I like to go .;4119802823;5
2182;2182;;;Great app ! Seriously very helpful;4116468442;5
2183;2183;;;This app help tremendously when deciding to open the windows or exercise .;4116468442;5
2184;2184;;;Pulling from 3 other sources you can trust;4116468442;5
2185;2185;;;it ’s accurate ✅;4116468442;5
2186;2186;;;Handy app;4111066485;5
2187;2187;;;This app comes in very handy in providing air quality information so I can adjust my outdoor schedule as I travel to different cities .;4111066485;5
2188;2188;;;Super App;4110609152;5
2189;2189;;;So helpful to know the air quality .;4110609152;5
