;review_id;rating;title;review_date;user_name;review;response_id;dev_response;response_date;lang
97;3795607287;5;South Korea conditions.;2019-02-21T06:31:19Z;wqqqqeeeee;I am a Safety Professional and I use this app daily to post the air quality in South Korea where myself and my one hundred coworkers are. It gives us an opportunity to wear masks when we know the numbers are elevated. A must have information source for all Safety Professionals world wide.;;;;en
1842;3793890334;5;Great App;2019-02-20T19:01:40Z;gdaniel1961;Super easy to use and has great info;;;;en
440;3790631720;5;Very Useful;2019-02-19T23:34:48Z;YogiStl;I am live in Thailand now, I’m sure you have seen the air problems we are having in Bangkok. This so quickly keeps you up to date on what is going on;;;;en
2063;3788013254;5;thanx;2019-02-19T08:17:01Z;singleold;I too openly use AirVisual app. it's very useful.;;;;en
2201;3787699520;5;Great app;2019-02-19T06:19:28Z;johan hk;All people need be aware!!;;;;en
728;3784912316;5;I consult this app everyday;2019-02-18T13:36:28Z;yesiamwealthie;I live in mla where air pollution is not as great.  App is invaluable in planning trips and in daily activitities.  Did not think this was even possible but here it is.;;;;en
1190;3783696609;5;Helps me plan my day.;2019-02-18T07:31:54Z;HiDsrtGrrl;Great, easy to use app. Let’s me know if I can run outside or need to stay in on the treadmill.;;;;en
2355;3780642953;5;Good app;2019-02-17T13:14:02Z;Cương Ios;Best app for the healthy enviroment;;;;en
1713;3780315463;5;Great air monitoring app;2019-02-17T11:34:04Z;Coldstone2555;This app truly helps me survive through bad air days in Thailand;;;;en
316;3779575248;5;Helps me plan my day;2019-02-17T07:46:52Z;Inhaling Expat;I live in Chiang Mai, Thailand. During the dry season it is hard to know from one day to the next what the air quality will be.  Being sensitive to dust and smoke, I need to know if it is a good idea to try to venture outdoors. Air Visual accurately gives me hourly updates for my area. I have grown to depend on this report. Thank you!;;;;en
454;3778850254;5;A Superb App to Keep Abreast of the Dangers of Air Pollution;2019-02-17T03:20:55Z;Frustrated Packer;We travel extensively and we use AirVisual to determine which destinations are safe enough to explore. Why would I risk my health to visit a place with a “very Unhealthy” air quality?  This app is our guide.;;;;en
1256;3778798976;5;Helpful;2019-02-17T03:02:43Z;Mint047;I’ve used this app for my healthy. When it’s red or orange I’ll cancel my outdoor activities.;;;;en
2698;3775690901;5;Tttotottititii;2019-02-16T08:50:21Z;jejeyfhwfsijg;Great;;;;en
1040;3775265616;5;Highly recommended;2019-02-16T06:21:09Z;Melonnolem;It’s really helpful, especially when I have allergies;;;;en
90;3775067241;5;Great app!;2019-02-16T05:08:07Z;travelbender;Can track air quality of multiple cities easy and they get their information from multiple sources. Also shows helpful tips on what to do when air qualify is bad - like closings windows and when it’s best not to exercise outside.;;;;en
1121;3774331875;5;Wonderful;2019-02-16T00:37:03Z;Pou Kao;Helps us completely;;;;en
1630;3774274107;5;Good;2019-02-16T00:12:12Z;Phuong Mum Mim;Very good app too know air quality. It's easy to use.;;;;en
1014;3768408752;5;Makes it so easy to track air quality;2019-02-14T10:47:39Z;Eburr6;I live in LA and use this to plan activities and avoid allergy-inducing days. It’s great!;;;;en
23;3766983115;5;Great international coverage;2019-02-14T01:27:14Z;Don_iPad;I spend a couple of months every year in northeast rural Thailand visiting my wonderful Thai in-laws. AirVisual's coverage of Thailand is excellent and helps guide me in taking antihistamines and using an inhaler when the sugar cane farmers are burning their crops. They do this prior to harvesting the sugar cane before they sell their sugar cane to the processing plants. Although the Thai government is actively encouraging the farmers to adopt different methods to improve air quality, the burn method quickly and efficiently prepares the sugar cane for harvesting. Consequently, change is slow. Beyond Thailand, I appreciate AirVisual's accurate air quality measurements and the ability to make a list of cities to monitor air quality.;7292550.0;Thank you for your detailed review. We're glad that we help people with the air pollution data. Wish you safe and clean air!;2019-02-14T08:38:57Z;en
441;3766222251;5;Super easy and accurate;2019-02-13T19:25:58Z;RMyles.E;This is just what I was looking for. I wanted a quick way to check and see if bike riding was a good idea with the current air quality.  Very happy with this ap;;;;en
2543;3765884998;5;nice app;2019-02-13T16:58:18Z;Phat.colin;app really helpful;;;;en
597;3765619657;5;Amazing;2019-02-13T15:20:13Z;nfosbskfn;I don’t know if this will help everyone, but if you live in a city it really helps! I know exactly which days it’s ok to exercise my dogs outside and which days it’s dangerous.;;;;en
1390;3765337561;5;Good App;2019-02-13T13:46:58Z;ikibkilam;Easy to use, comprehensive, accurate, timely and reliable.;;;;en
507;3764071705;5;A lot of useful info;2019-02-13T06:07:46Z;Solnceutrookean;Not only the general pmi for your city but you can also check out the whole world map love to see whats going on;;;;en
2662;3763456612;5;Good;2019-02-13T02:12:23Z;Betiteo;Good app;;;;en
1218;3762884590;5;Great app!;2019-02-12T21:57:55Z;KMRo;Introduced to the app by a friend who lives in Thailand. Really came to appreciate its value during the recent fires in the Bay Area.;;;;en
650;3761450071;5;Great app;2019-02-12T12:35:20Z;LaurenAshleyR;Super useful and easy to use! I live in Thailand so air quality is definitely something I have to check on from time to time.;;;;en
729;3759806435;5;Air quality;2019-02-12T02:05:09Z;Elliegrl;I have enjoyed this app. As an asthmatic, it has help me be aware of times to avoid being outside to protect my health. I am happy to have access to I.;;;;en
578;3756101354;5;Great tool to wake up to.;2019-02-11T02:06:50Z;T E K;"Knowing what your air quality looks like is very useful in preparing for your day.

I travel a lot so it’s also super helpful in planning and preparing for travel.";;;;en
1334;3755272811;5;I know when to stay indoors.;2019-02-10T20:12:02Z;marylynrands;Easy to use and great info.;;;;en
523;3754148279;5;Korea;2019-02-10T13:50:35Z;Oxphordo;I live in Seoul and I used this app all the time. However, I restarted my phone and this app will no longer download :(. It has to be because I’m in Seoul?  Every other app has redownloaded.;;;;en
1364;3752899447;5;Useful;2019-02-10T06:00:35Z;THANHPHARM;Really useful for me when I decide to go out in my city;;;;en
651;3751174832;5;Very helpful;2019-02-09T18:01:33Z;SMT#NG;I started to use app after last news about air quality in my city. Now, this app is part of my life.;;;;en
1041;3750527412;5;From helpful app;2019-02-09T14:28:36Z;Liz1Red;I use this app daily to understand how the air quality might be impacting my health/coughing. Very handy.;;;;en
778;3749981854;5;Great App!;2019-02-09T11:26:23Z;VaritoDespacito;This is a very helpful app since it helps me adapt to my environment, especially since I live where the air quality is getting really bad!;;;;en
753;3748927942;5;Very Useful Info;2019-02-09T04:43:11Z;N'mon SF;We all breathe air. Therefore it is important that we are aware of the air quality around us and what can we do about it.;;;;en
2202;3748659466;5;Great!;2019-02-09T02:57:06Z;bspilder;Super great app! Use it all the time.;;;;en
425;3747363013;5;Sincere hope;2019-02-08T17:48:50Z;hamza zrogo;"I like the app,it gives u straight forward details however, i don't see my capital city algiers on the app.
I hope you guys will consider my review and put algiers on your app's radar.";;;;en
1714;3747252199;5;Very useful app;2019-02-08T17:05:51Z;Threatqwe;Very useful. Has all locations globally;;;;en
1516;3745529356;5;Best App;2019-02-08T06:14:28Z;India Home;For its interface, display of important info, forecasts, world map, etc;;;;en
1365;3743086557;5;Thank you;2019-02-07T13:08:18Z;PatriotKateK17;I have looked around for a app. Like AirVisual & am very pleased with my results! Thank you!!;;;;en
269;3742673545;5;Amazing coverage;2019-02-07T10:37:51Z;Yuehan2013;I travel all the time and exercise outside when I can do this app is great to check air quality no matter where I go. I’m amazed at how many areas are covered. Super helpful if you have health issues or exercise.;;;;en
831;3742206654;5;Notice;2019-02-07T07:25:15Z;Rolandjt;I love to know what the air quality is when I am making plans to go hiking or other outdoor activity;;;;en
2637;3741877411;5;Awesome;2019-02-07T05:09:43Z;it is uh;Awesome app;;;;en
1652;3741331526;5;Visiting China;2019-02-07T01:26:41Z;Nielstones;I am visiting China and this app made my planning outdoor activities much easier.;;;;en
2006;3741048630;5;Great app;2019-02-06T23:21:06Z;Greeney girl;A real help to prepare your kids for the day.;;;;en
2008;3740969702;5;The Best;2019-02-06T22:42:59Z;barrzootoo;I don’t go outside without it;;;;en
652;3740381157;5;Helpful. Always have to check it every morning;2019-02-06T18:20:31Z;Rachel Ton;Its better to know how healthy the air that you’re breathing in is.;;;;en
811;3735132431;5;Easy to use & helpful data;2019-02-05T07:32:52Z;PB x 2;App is easy to use and provide helpful data by day and week ahead.;;;;en
1612;3734940414;5;Super helpful. Highly recommended!;2019-02-05T06:11:19Z;Alisaleem2004;For kids health conscious parents - this is amazing!;;;;en
1391;3732275326;5;Reliable Report;2019-02-04T12:15:32Z;Khmer_2018;Please ensure that the reports are always reliable. Thanks;;;;en
1335;3731158811;5;Great for preventing sickness!;2019-02-04T05:12:00Z;Ron4vols;There are a lot of respiratory infections aggravated by pollution in China.  This app helps us to prepare to wear a mask when the pollution is too high.  Thank you!;;;;en
1392;3730461403;5;So Helpful;2019-02-04T00:42:21Z;Rjhull258;By checking the AQI regularly, I know how to plan my day and make adjustments in real time.;;;;en
2321;3730350508;5;Love this;2019-02-03T23:57:17Z;MiwlaSea;I love this app super helpful;;;;en
188;3729731660;5;Game changer;2019-02-03T19:44:19Z;Zakerroneous;I can’t believe I’ve gone so long living in one mega city after the next without paying close attention to the air quality fluctuations. Now I coordinate my outdoor workouts and times to open the windows for fresh air with what’s going on in my city—very usual tool to feel better and avoid unnecessary exposure to high volumes of airborne pollutants.;;;;en
410;3728939713;5;Fantastic App even better with one of their devices;2019-02-03T15:24:59Z;Dresner;I feel a much better knowing my family is safe from the terrible air quality here in Bangkok;;;;en
1097;3727491619;5;Crash on Apple Watch;2019-02-03T07:48:36Z;Poyan3;"Hi guys

Your app very helpful but in last version have crash on Apple Watch series 4 please fix it...🙏";;;;en
197;3726874431;5;Breathe Easy;2019-02-03T04:05:40Z;ajarn dale;This is a handy app to have, especially if you live in a place with poor air quality like me. It’s user friendly and the information and graphics are clear and easy to understand.;;;;en
2207;3726150243;5;Good;2019-02-02T23:39:56Z;oright2019;This is a good thing on apple store;;;;en
2445;3723779018;5;Love the App!;2019-02-02T10:14:57Z;Arts-Tech-SocialMedia;This App is so helpful!;;;;en
1463;3722200084;5;Trust this app;2019-02-02T00:53:00Z;Ningbo Ning;Finally an air quality app I can trust. The reading are real AQI index for around the world.  Really helps me in China and Thailand.;;;;en
1548;3721609102;5;Super useful;2019-02-01T20:37:12Z;amecwjr;Accurate and reliable;;;;en
172;3721146140;5;Great Air Quality App;2019-02-01T17:25:25Z;Vic’s C;Love the ability to check air quality around the world and bookmark various locations of choice. Very easy to use and great data visualizations. Only concern is understanding the validity of some sources. Bottom line, highly recommend.;;;;en
1631;3719672080;5;Great app;2019-02-01T09:17:47Z;EmmieZzz;This application is really helpful,thank you so much;;;;en
2139;3718539809;5;Excellent app;2019-02-01T02:13:35Z;Kpinktruck;Super useful for city people;;;;en
2322;3718209874;5;Works great;2019-02-01T00:03:36Z;Domystique;Works great;;;;en
140;3717983759;5;Informative!;2019-01-31T22:27:49Z;Jendd1111;The app keeps me aware of daily conditions during travel so O can adjust my activities. I’m now considering to carry a light mask with me when heading to parts of Asia. It also is great for home so I know how to manage the air purifiers and open windows more effectively.   I hope even more chemicals present in our air will be monitored over time. Looking for an extensive monitoring tool for home near landfill too! Thanks.;;;;en
1908;3717375457;5;Thanks this app;2019-01-31T18:10:33Z;Kato Chan;"It helps the entire world.
PM 2.5 is very harmful.";;;;en
2584;3717340949;5;Good apps;2019-01-31T17:57:01Z;AndyTruongDuc;Good app;;;;en
1156;3717052516;5;Good application.;2019-01-31T16:19:10Z;Chofrins;It is very useful in monitoring the air quality in my area which is very bad. Thank you.;;;;en
