,Unnamed: 0,review_id,rating,title,review_date,user_name,review,response_id,dev_response,response_date,lang,opinion_unit
752,504,5056644373,5,My new obsession,2019-10-31T17:37:26Z,Kookdoggs,This app is easy to use but you can go deeper as you desire. Been using it on the hour to plan our day/travels/etc especially as the fires rage on here in California.,,,,en,This app is easy to use
753,504,5056644373,5,My new obsession,2019-10-31T17:37:26Z,Kookdoggs,This app is easy to use but you can go deeper as you desire. Been using it on the hour to plan our day/travels/etc especially as the fires rage on here in California.,,,,en,but you can go deeper as you desire.
754,504,5056644373,5,My new obsession,2019-10-31T17:37:26Z,Kookdoggs,This app is easy to use but you can go deeper as you desire. Been using it on the hour to plan our day/travels/etc especially as the fires rage on here in California.,,,,en,Been using it on the hour to plan our day/travels/etc especially as the fires rage on here in California.
755,343,5055950984,5,Very helpful,2019-10-31T14:34:12Z,"A&-47,9","Enables me to see the air quality where I am and anywhere I might be going. I appreciate the notifications of daily air quality, and the forecast so I can try to plan ahead.",,,,en,Enables me to see the air quality where I am and anywhere I might be going.
756,343,5055950984,5,Very helpful,2019-10-31T14:34:12Z,"A&-47,9","Enables me to see the air quality where I am and anywhere I might be going. I appreciate the notifications of daily air quality, and the forecast so I can try to plan ahead.",,,,en,"I appreciate the notifications of daily air quality, and the forecast so I can try to plan ahead."
757,922,5054133156,5,couldn’t get on with my day without it,2019-10-31T05:48:35Z,Lololatepi,"i have respiratory issues this app has been so helpful in allowing me to plan my day and week even! i travel all over the bay area and so, it is helpful to be reminded to always be prepared with my vog mask in hand. sadly this is our new reality, but i’m happy to be able to navigate it a lil easier with air visual",,,,en,i have respiratory issues this app has been so helpful in allowing me to plan my day and week even!
758,922,5054133156,5,couldn’t get on with my day without it,2019-10-31T05:48:35Z,Lololatepi,"i have respiratory issues this app has been so helpful in allowing me to plan my day and week even! i travel all over the bay area and so, it is helpful to be reminded to always be prepared with my vog mask in hand. sadly this is our new reality, but i’m happy to be able to navigate it a lil easier with air visual",,,,en,"i travel all over the bay area and so, it is helpful to be reminded to always be prepared with my vog mask in hand."
759,922,5054133156,5,couldn’t get on with my day without it,2019-10-31T05:48:35Z,Lololatepi,"i have respiratory issues this app has been so helpful in allowing me to plan my day and week even! i travel all over the bay area and so, it is helpful to be reminded to always be prepared with my vog mask in hand. sadly this is our new reality, but i’m happy to be able to navigate it a lil easier with air visual",,,,en,"sadly this is our new reality,"
760,922,5054133156,5,couldn’t get on with my day without it,2019-10-31T05:48:35Z,Lololatepi,"i have respiratory issues this app has been so helpful in allowing me to plan my day and week even! i travel all over the bay area and so, it is helpful to be reminded to always be prepared with my vog mask in hand. sadly this is our new reality, but i’m happy to be able to navigate it a lil easier with air visual",,,,en,but i’m happy to be able to navigate it a lil easier with air visual
761,75,5053912258,5,Very helpful,2019-10-31T04:22:49Z,Crlcrcrn,We’re in the Bay Area and are using this app to help plan when we have windows open and when to close them based on the info on the smoke from all the fires. It also helps because our kids ride their bikes to school.,,,,en,We’re in the Bay Area and are using this app to help plan when we have windows open and when to close them based on the info on the smoke from all the fires.
762,75,5053912258,5,Very helpful,2019-10-31T04:22:49Z,Crlcrcrn,We’re in the Bay Area and are using this app to help plan when we have windows open and when to close them based on the info on the smoke from all the fires. It also helps because our kids ride their bikes to school.,,,,en,It also helps because our kids ride their bikes to school.
763,641,5053910628,5,Very useful during fire season,2019-10-31T04:22:03Z,RozC256,This has been very useful and accurate. I recommend it to all of my friends.,,,,en,This has been very useful and accurate.
764,641,5053910628,5,Very useful during fire season,2019-10-31T04:22:03Z,RozC256,This has been very useful and accurate. I recommend it to all of my friends.,,,,en,I recommend it to all of my friends.
765,2039,5053532537,5,Love AirVisual,2019-10-31T01:57:53Z,deep breather,I look at airvisual to plan my day . Really important .,,,,en,I look at airvisual to plan my day .
766,2039,5053532537,5,Love AirVisual,2019-10-31T01:57:53Z,deep breather,I look at airvisual to plan my day . Really important .,,,,en,Really important .
767,686,5053435609,5,"Great app, easy to use & useful info during wildfires",2019-10-31T01:26:09Z,CurtOak,"With the yearly large wild fires in California, this app has been such a big help to avoid being outside in hazardous air :/",,,,en,"With the yearly large wild fires in California, this app has been such a big help to avoid being outside in hazardous air :/"
768,2211,5053225641,5,Thank you!!!,2019-10-31T00:17:33Z,Janefilms,Super duper helpful and precise.,,,,en,Super duper helpful and precise.
769,1734,5052661462,5,Perfect,2019-10-30T21:24:53Z,daddioja,Easy to use and helpful.,,,,en,Easy to use and helpful.
770,334,5052175326,5,A sigh of relief,2019-10-30T19:17:23Z,BethSeto,Knowing the details of the air quality and weather in various places has been a real relief during this fire season in California. The display is easy to understand and the app is easy to navigate.,,,,en,Knowing the details of the air quality and weather in various places has been a real relief during this fire season in California.
771,334,5052175326,5,A sigh of relief,2019-10-30T19:17:23Z,BethSeto,Knowing the details of the air quality and weather in various places has been a real relief during this fire season in California. The display is easy to understand and the app is easy to navigate.,,,,en,The display is easy to understand and the app is easy to navigate.
772,391,5051265615,5,Helpful app,2019-10-30T15:57:22Z,JRD 415,I live in California and with all the fires going on the last few years this app has been so helpful to keep track of the air quality in our area.,,,,en,I live in California and with all the fires going on the last few years this app has been so helpful to keep track of the air quality in our area.
773,1252,5051237414,5,Awesome and easy,2019-10-30T15:47:19Z,star_arts,It isn’t complicated and is very accurate,,,,en,It isn’t complicated and is very accurate
774,827,5051208471,5,Great for emergencies,2019-10-30T15:37:16Z,Marinite2020,"Helps me plan around fire season to see how bad the air is n my local area, especially when we need to evacuate.",,,,en,"Helps me plan around fire season to see how bad the air is n my local area, especially when we need to evacuate."
775,1409,5050746204,5,Go-to for Fire season,2019-10-30T13:28:05Z,amack604,Great way to know if it’s safe to be outdoors for the family,,,,en,Great way to know if it’s safe to be outdoors for the family
776,1212,5050455794,5,So helpful,2019-10-30T12:23:21Z,crstrtslh,Real-time local data! Helps me plan during wildfire season.,,,,en,Real-time local data!
777,1212,5050455794,5,So helpful,2019-10-30T12:23:21Z,crstrtslh,Real-time local data! Helps me plan during wildfire season.,,,,en,Helps me plan during wildfire season.
778,1213,5049078479,5,Super useful app,2019-10-30T05:50:36Z,Sanmateo,Glad to have this app to get alerts about smoke in our area,,,,en,Glad to have this app to get alerts about smoke in our area
779,1796,5048623361,5,GoodApp!,2019-10-30T03:23:54Z,karisma2012,It’s been very useful and easy to use.,,,,en,It’s been very useful and easy to use.
780,538,5048366767,5,Easy air check,2019-10-30T01:51:25Z,clean air ✅,"Easy to use, seems pretty accurate. Weather app doesn’t update as often, this is closer to real time.",,,,en,"Easy to use, seems pretty accurate."
781,538,5048366767,5,Easy air check,2019-10-30T01:51:25Z,clean air ✅,"Easy to use, seems pretty accurate. Weather app doesn’t update as often, this is closer to real time.",,,,en,"Weather app doesn’t update as often, this is closer to real time."
782,450,5048326051,5,Great info!,2019-10-30T01:37:20Z,Schteph*,"This app has hourly information about pollution levels, which, in California during fire season, let’s me know if it’s safe to leave the house without a mask. Very grateful this exists!",,,,en,"This app has hourly information about pollution levels, which, in California during fire season, let’s me know if it’s safe to leave the house without a mask."
